account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Centre for Product Design and Manufacturing (CPDM),1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,IPC,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Solid-State and Structural Chemistry Unit,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,BSSE,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,CDS,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Department of Mechanical and Industrial Engineering,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Materials engineering ,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Microbiology and Cell Biology,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Robotics,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Undergraduate Biology,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,chemical engineering,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Mechanical department,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,.,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Electronic Systems Engineering,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,interdisciplinary center for energy,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,department of organic chemistry,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Center for Biosystems Science and Engineering,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,DEPARTMENT OF BIOCHEMISTRY ,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,department of electronics system engineering,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Department of biological sciences,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Instrumentation and Applied physics,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,molecular biophysics unit,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,centre for brain research,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Department of Molecular Reproduction,1,0,0
Department of Biological Sciences (Indian Institute of Science),CS FY27 Renewal:  Indian Institute of Science Education and Research Mohali - Department of Biological Sciences,Department of Life Sciences,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Biological Sciences,26,2,28
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Biological Sciences and Border Biomedical Research Center,12,5,17
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Chemistry and Biochemistry,12,3,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,No Department Listed,8,4,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Metallurgical and Materials Engineering,5,0,5
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Chemistry,5,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Biology,4,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Public Health Sciences,3,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Environmental Science and Engineering ,3,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Chemistry and Biochemistry,3,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Geological Sciences,2,2,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Physics,2,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Biological Sciences,2,0,2
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Pharmacy,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Pharmacy,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,health s,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,environmental science and engineering,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,ese,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,"Earth, Environmental and Resource Sciences",1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Kinesiology,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Earth Environmental Resource Sciences ,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Chemistry,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Departement of Ecology and Evolutionary Biology,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Psychology,1,0,0
Department of Biological Sciences and Border Biomedical Research Center (The University of Texas at El Paso),CS FY27 Renewal:  UT El Paso // Dept of Biological Sciences // Charles Spencer,Department of Mechanical Engineering,1,0,0
